X,  Y
0.0258075, 0.0517878
0.0258339, 0.0518132
0.0258992, 0.0518761
0.0259422, 0.0519174
0.025948, 0.051923
0.0259691, 0.0519432
0.0259969, 0.0519699
0.0260104, 0.0519829
0.0260313, 0.0520028
0.0260565, 0.052027
0.026084, 0.0520533
0.0261053, 0.0520737
0.0261158, 0.0520837
0.0262454, 0.0522074
0.0263017, 0.052261
0.0264201, 0.0523734
0.0264377, 0.0523901
0.0266042, 0.0525475
0.0266626, 0.0526026
0.0266966, 0.0526346
0.0267327, 0.0526685
0.0268186, 0.0527492
0.0268435, 0.0527725
0.0268511, 0.0527796
0.0268578, 0.0527859
0.0268609, 0.0527888
0.0268926, 0.0528186
0.0269138, 0.0528384
0.0269235, 0.0528475
0.0269651, 0.0528864
0.0270391, 0.0529555
0.0270846, 0.0529979
0.0272078, 0.0531125
